customer_id,gender,past_3_years_bike_related_purchases,job_title,job_industry_category,wealth_segment,owns_car,tenure,age
3141,Female,92,Associate Professor,Retail,Mass Customer,Yes,3.0,23
3142,Male,98,Electrical Engineer,Manufacturing,Mass Customer,No,6.0,26
3143,Female,0,Chief Design Engineer,Manufacturing,Mass Customer,No,5.0,22
3144,Male,94,Programmer Analyst III,Manufacturing,Mass Customer,Yes,8.0,40
3145,Male,17,Paralegal,Financial Services,High Net Worth,Yes,7.0,40
3146,Female,79,Project Manager,Property,Mass Customer,No,15.0,40
3147,Female,21,,Retail,Affluent Customer,Yes,17.0,42
3148,Male,11,Human Resources Assistant IV,,High Net Worth,Yes,10.0,44
3149,Female,31,Tax Accountant,,Affluent Customer,Yes,5.0,38
3150,Female,66,Sales Associate,Financial Services,Mass Customer,No,5.0,27
3152,Female,6,Teacher,Financial Services,High Net Worth,Yes,3.0,19
3153,Female,87,Compensation Analyst,Financial Services,High Net Worth,No,15.0,45
3154,Female,63,Desktop Support Technician,Telecommunications,Mass Customer,Yes,19.0,61
3155,Female,88,Office Assistant I,IT,Affluent Customer,Yes,21.0,42
3156,Male,23,,Financial Services,Mass Customer,No,4.0,42
3157,Male,46,,Retail,Mass Customer,Yes,1.0,21
3158,Male,27,VP Quality Control,Telecommunications,Mass Customer,Yes,12.0,48
3159,Male,16,,Financial Services,Affluent Customer,No,12.0,51
3160,Male,87,Mechanical Systems Engineer,IT,Mass Customer,No,21.0,40
3161,Female,71,,Financial Services,Mass Customer,Yes,4.0,41
3162,Female,76,Media Manager IV,Argiculture,Mass Customer,Yes,15.0,40
3163,Male,38,Environmental Specialist,Argiculture,Affluent Customer,No,19.0,50
3164,Female,53,Human Resources Assistant II,Manufacturing,Mass Customer,Yes,14.0,32
3165,Female,56,Business Systems Development Analyst,Manufacturing,Affluent Customer,Yes,10.0,43
3166,Male,96,Social Worker,Health,Mass Customer,No,20.0,63
3167,Male,36,Web Designer IV,Property,Mass Customer,No,5.0,23
3168,Male,89,Assistant Manager,Health,Affluent Customer,No,22.0,42
3169,Male,96,Payment Adjustment Coordinator,IT,Mass Customer,Yes,19.0,54
3170,Female,67,Nurse Practicioner,Entertainment,Mass Customer,No,11.0,50
3171,Male,36,Account Coordinator,Financial Services,Affluent Customer,Yes,10.0,51
3172,Female,69,,Retail,Affluent Customer,No,5.0,57
3173,Male,55,Computer Systems Analyst I,Health,Mass Customer,Yes,1.0,17
3174,Female,67,Research Associate,Financial Services,Affluent Customer,No,9.0,42
3175,Male,82,Operator,Health,Mass Customer,No,16.0,34
3176,Male,60,Physical Therapy Assistant,,Affluent Customer,No,16.0,41
3177,Male,93,Database Administrator IV,,Affluent Customer,No,6.0,40
3178,Male,21,VP Quality Control,Retail,Mass Customer,Yes,9.0,47
3179,Male,87,Assistant Media Planner,Entertainment,Affluent Customer,Yes,17.0,39
3180,Male,96,Business Systems Development Analyst,IT,Mass Customer,Yes,19.0,44
3181,Male,39,Senior Editor,Financial Services,High Net Worth,No,6.0,42
3182,Female,50,,Financial Services,Affluent Customer,No,15.0,51
3183,Male,64,Junior Executive,Health,Mass Customer,No,14.0,44
3184,Female,2,Civil Engineer,Manufacturing,Affluent Customer,Yes,7.0,42
3185,Male,25,Senior Financial Analyst,Financial Services,Mass Customer,No,10.0,62
3186,Female,22,,,Mass Customer,Yes,2.0,21
3187,Male,75,Senior Quality Engineer,Financial Services,Mass Customer,Yes,14.0,44
3188,Male,94,Actuary,Financial Services,Mass Customer,No,1.0,19
3189,Male,40,Environmental Specialist,Financial Services,Mass Customer,No,11.0,55
3190,Female,18,,,Affluent Customer,No,15.0,33
3191,Female,29,Director of Sales,Financial Services,Affluent Customer,Yes,12.0,59
3192,Female,37,Payment Adjustment Coordinator,Financial Services,High Net Worth,Yes,16.0,50
3193,Female,6,Web Designer IV,Property,High Net Worth,No,7.0,40
3194,Male,38,Physical Therapy Assistant,Manufacturing,Mass Customer,No,11.0,40
3195,Female,4,Tax Accountant,Manufacturing,Mass Customer,No,18.0,37
3196,Female,11,Engineer IV,Health,Mass Customer,No,8.0,41
3197,Male,83,Environmental Specialist,Health,High Net Worth,No,14.0,42
3198,Male,66,Media Manager III,Manufacturing,Mass Customer,Yes,1.0,21
3199,Female,98,Product Engineer,,Mass Customer,Yes,15.0,49
3200,Female,51,Environmental Tech,Manufacturing,Mass Customer,No,1.0,23
3201,Male,61,Assistant Professor,Financial Services,Mass Customer,Yes,1.0,18
3202,Male,74,Office Assistant IV,Financial Services,Mass Customer,Yes,2.0,24
3203,Male,25,GIS Technical Architect,,Affluent Customer,Yes,7.0,33
3204,Female,51,Media Manager III,Health,Mass Customer,Yes,4.0,24
3205,Male,35,Account Executive,,Mass Customer,No,20.0,59
3206,Female,32,Financial Advisor,Financial Services,Mass Customer,No,1.0,23
3207,Female,46,,,Mass Customer,No,21.0,31
3208,Female,53,VP Marketing,,High Net Worth,No,15.0,51
3209,Female,10,Civil Engineer,Manufacturing,Affluent Customer,No,15.0,54
3210,Female,80,Junior Executive,Manufacturing,Mass Customer,No,1.0,30
3211,Female,52,Automation Specialist II,Health,High Net Worth,Yes,7.0,25
3212,Female,62,Analog Circuit Design manager,Financial Services,Affluent Customer,No,13.0,37
3213,Female,27,,Telecommunications,Affluent Customer,Yes,16.0,47
3214,Female,2,Software Engineer III,Financial Services,Mass Customer,Yes,9.0,25
3215,Male,14,General Manager,,Mass Customer,Yes,7.0,42
3216,Male,59,Database Administrator III,Manufacturing,Mass Customer,Yes,1.0,20
3217,Female,95,Physical Therapy Assistant,Manufacturing,Mass Customer,No,8.0,50
3218,Female,38,Information Systems Manager,Argiculture,Mass Customer,Yes,22.0,42
3219,Female,94,Web Developer III,Financial Services,Mass Customer,No,3.0,20
3220,Male,53,Research Assistant IV,Manufacturing,Affluent Customer,No,11.0,46
3221,Female,59,Internal Auditor,Property,High Net Worth,Yes,11.0,59
3224,Female,67,Automation Specialist III,Manufacturing,Affluent Customer,No,3.0,22
3225,Male,19,Chief Design Engineer,Health,Mass Customer,Yes,4.0,38
3226,Female,43,,Entertainment,Affluent Customer,No,11.0,45
3227,Male,37,,Manufacturing,Affluent Customer,No,2.0,23
3228,Female,36,Social Worker,Health,Mass Customer,No,13.0,54
3229,Male,69,Sales Representative,Retail,High Net Worth,Yes,6.0,54
3230,Female,31,Executive Secretary,Financial Services,Mass Customer,No,12.0,48
3231,Male,84,,,Affluent Customer,Yes,16.0,42
3232,Female,7,Payment Adjustment Coordinator,Financial Services,Mass Customer,Yes,9.0,25
3233,Male,7,Tax Accountant,Financial Services,Mass Customer,Yes,17.0,59
3234,Male,35,Safety Technician II,Manufacturing,Mass Customer,Yes,19.0,31
3235,Male,88,Business Systems Development Analyst,Property,Affluent Customer,Yes,12.0,53
3236,Male,37,,Manufacturing,Mass Customer,Yes,5.0,25
3237,Female,94,Assistant Manager,Manufacturing,Mass Customer,No,13.0,54
3238,Male,23,Executive Secretary,Retail,Mass Customer,No,14.0,41
3239,Female,15,Staff Scientist,Health,High Net Worth,No,5.0,47
3240,Male,90,Chief Design Engineer,,Mass Customer,Yes,6.0,42
3241,Male,34,Budget/Accounting Analyst IV,Manufacturing,Mass Customer,Yes,16.0,39
3242,Female,4,General Manager,Manufacturing,Affluent Customer,Yes,14.0,60
3243,Male,24,Media Manager I,Health,Mass Customer,No,7.0,45
3244,Female,24,Systems Administrator I,Financial Services,Mass Customer,No,13.0,59
3245,Male,86,Graphic Designer,IT,High Net Worth,No,7.0,59
3246,Female,73,Senior Cost Accountant,Financial Services,Mass Customer,Yes,4.0,50
3247,Female,0,Structural Engineer,Manufacturing,Mass Customer,Yes,5.0,33
3248,Male,32,Programmer Analyst II,,Affluent Customer,No,5.0,61
3249,Female,46,Analog Circuit Design manager,Manufacturing,Mass Customer,Yes,14.0,37
3250,Male,27,,Argiculture,High Net Worth,Yes,4.0,26
3251,Female,95,Safety Technician II,Financial Services,High Net Worth,Yes,8.0,42
3252,Female,59,GIS Technical Architect,,High Net Worth,Yes,14.0,31
3253,Female,42,Cost Accountant,Financial Services,High Net Worth,Yes,7.0,28
3254,Female,8,Human Resources Assistant I,Financial Services,Mass Customer,No,1.0,17
3256,Female,76,Professor,Financial Services,Affluent Customer,No,6.0,32
3257,Male,64,Senior Editor,,Mass Customer,Yes,10.0,38
3258,Female,77,Sales Representative,Retail,Mass Customer,Yes,18.0,40
3259,Male,74,Quality Control Specialist,,High Net Worth,No,10.0,65
3260,Female,6,Research Associate,Telecommunications,High Net Worth,No,11.0,39
3261,Male,6,,Property,Mass Customer,Yes,5.0,43
3262,Male,65,Product Engineer,Entertainment,Mass Customer,No,12.0,59
3263,Female,37,Business Systems Development Analyst,Manufacturing,Affluent Customer,No,5.0,37
3264,Male,88,,Financial Services,Mass Customer,Yes,17.0,40
3265,Male,64,Clinical Specialist,Health,High Net Worth,No,11.0,51
3266,Male,68,Account Representative III,,Mass Customer,Yes,5.0,23
3267,Male,20,,Property,High Net Worth,Yes,9.0,31
3268,Female,93,General Manager,Manufacturing,Mass Customer,No,20.0,32
3269,Male,96,GIS Technical Architect,,Mass Customer,No,1.0,24
3270,Male,47,Administrative Officer,Financial Services,Mass Customer,Yes,5.0,61
3271,Female,21,Chief Design Engineer,Property,High Net Worth,Yes,16.0,32
3272,Male,75,Payment Adjustment Coordinator,,Affluent Customer,No,9.0,25
3273,Female,72,General Manager,Entertainment,Mass Customer,No,11.0,40
3274,Female,44,,Financial Services,Mass Customer,Yes,18.0,45
3275,Female,24,Computer Systems Analyst IV,Manufacturing,Mass Customer,No,6.0,43
3276,Male,10,Legal Assistant,,High Net Worth,No,3.0,39
3277,Male,92,Computer Systems Analyst I,,Affluent Customer,No,10.0,56
3278,Male,66,VP Product Management,Financial Services,Affluent Customer,No,9.0,36
3279,Male,55,Staff Scientist,Financial Services,Mass Customer,No,14.0,59
3280,Female,49,General Manager,Financial Services,Mass Customer,Yes,21.0,31
3281,Female,67,Administrative Assistant III,,Mass Customer,No,4.0,20
3282,Female,8,Clinical Specialist,Health,High Net Worth,No,13.0,59
3283,Female,46,Administrative Officer,Property,Mass Customer,Yes,6.0,39
3284,Female,98,Chief Design Engineer,Retail,Affluent Customer,No,2.0,27
3285,Male,51,Recruiter,Health,Affluent Customer,Yes,9.0,32
3286,Male,23,Assistant Media Planner,Entertainment,Mass Customer,No,20.0,57
3287,Female,30,Account Executive,,Affluent Customer,Yes,4.0,32
3289,Male,43,Assistant Manager,Property,Mass Customer,No,12.0,40
3290,Male,22,,Manufacturing,High Net Worth,Yes,18.0,56
3291,Female,33,Staff Accountant II,Manufacturing,Mass Customer,No,13.0,62
3292,Male,71,Web Designer I,Retail,Affluent Customer,Yes,3.0,45
3293,Female,98,Automation Specialist IV,,High Net Worth,No,17.0,32
3294,Female,90,Director of Sales,Manufacturing,Affluent Customer,No,6.0,32
3295,Male,14,Human Resources Assistant III,Retail,High Net Worth,Yes,9.0,54
3296,Female,78,Quality Engineer,Financial Services,Affluent Customer,Yes,17.0,44
3297,Male,39,Product Engineer,Manufacturing,Mass Customer,No,13.0,43
3299,Female,27,Systems Administrator II,Manufacturing,Affluent Customer,Yes,12.0,38
3300,Male,47,Executive Secretary,Retail,Mass Customer,No,14.0,57
3301,Male,5,Associate Professor,,Mass Customer,Yes,6.0,31
3302,Male,17,Compensation Analyst,Financial Services,Affluent Customer,No,19.0,62
3303,Male,51,Structural Engineer,Telecommunications,Affluent Customer,Yes,11.0,51
3304,Male,43,,,Mass Customer,No,12.0,37
3305,Male,25,Senior Developer,Health,Mass Customer,Yes,11.0,41
3306,Male,50,Compensation Analyst,Financial Services,Mass Customer,No,7.0,27
3307,Female,96,Analyst Programmer,Health,High Net Worth,No,14.0,40
3308,Female,5,Cost Accountant,Financial Services,Mass Customer,Yes,14.0,39
3309,Male,34,Senior Sales Associate,,High Net Worth,Yes,3.0,44
3310,Female,83,VP Marketing,Property,Affluent Customer,Yes,12.0,57
3311,Female,57,Civil Engineer,Manufacturing,Mass Customer,Yes,8.0,39
3313,Female,10,,Property,High Net Worth,Yes,5.0,23
3314,Female,50,,Financial Services,Mass Customer,Yes,12.0,46
3315,Female,77,Account Executive,Property,Mass Customer,Yes,5.0,24
3316,Female,31,Structural Analysis Engineer,,Mass Customer,No,18.0,58
3317,Male,35,Actuary,Financial Services,Mass Customer,Yes,11.0,48
3318,Male,37,,Manufacturing,High Net Worth,Yes,19.0,56
3319,Female,67,,Financial Services,Affluent Customer,Yes,19.0,52
3320,Female,16,Nuclear Power Engineer,Manufacturing,High Net Worth,No,6.0,24
3321,Male,38,Software Test Engineer I,,High Net Worth,Yes,14.0,38
3323,Male,99,Account Representative I,Health,High Net Worth,No,8.0,45
3324,Male,32,Research Nurse,Health,Mass Customer,Yes,10.0,45
3325,Male,80,Database Administrator IV,Manufacturing,High Net Worth,No,1.0,22
3326,Male,83,Nurse,Manufacturing,High Net Worth,Yes,22.0,43
3327,Male,84,Teacher,Manufacturing,Mass Customer,No,15.0,45
3328,Female,58,Food Chemist,Health,Mass Customer,No,6.0,57
3329,Female,97,,,High Net Worth,No,13.0,44
3330,Female,70,,Health,Mass Customer,Yes,18.0,63
3331,Female,18,Technical Writer,Financial Services,Mass Customer,No,8.0,47
3332,Female,43,Account Representative III,Health,Mass Customer,No,3.0,20
3333,Female,30,Software Test Engineer II,Property,Mass Customer,Yes,17.0,39
3334,Female,63,VP Product Management,Health,Mass Customer,Yes,12.0,53
3335,Male,47,Editor,Health,Mass Customer,No,16.0,39
3336,Male,47,Research Assistant IV,Manufacturing,Mass Customer,Yes,8.0,39
3337,Male,58,,Argiculture,Mass Customer,Yes,16.0,42
3338,Female,48,,Manufacturing,Mass Customer,Yes,10.0,54
3339,Male,76,Programmer Analyst III,Health,Mass Customer,No,21.0,32
3340,Male,61,Physical Therapy Assistant,,Mass Customer,No,2.0,27
3341,Female,19,Help Desk Technician,Retail,Affluent Customer,Yes,6.0,38
3342,Male,51,,Entertainment,Mass Customer,No,7.0,33
3344,Female,66,GIS Technical Architect,,Affluent Customer,Yes,1.0,23
3345,Male,83,,Financial Services,High Net Worth,No,12.0,41
3346,Female,61,Software Consultant,Financial Services,High Net Worth,No,3.0,27
3347,Male,99,Computer Systems Analyst II,Entertainment,High Net Worth,Yes,18.0,33
3348,Female,93,Pharmacist,Health,High Net Worth,Yes,6.0,62
3349,Male,11,Director of Sales,Argiculture,Affluent Customer,No,9.0,37
3350,Male,53,Analog Circuit Design manager,Manufacturing,Affluent Customer,No,6.0,43
3351,Female,13,Accounting Assistant II,,Affluent Customer,No,15.0,36
3352,Male,14,Human Resources Assistant IV,Manufacturing,Affluent Customer,No,1.0,24
3353,Female,91,Software Test Engineer II,,Mass Customer,Yes,1.0,24
3354,Male,18,,Manufacturing,Mass Customer,Yes,11.0,40
3355,Female,50,Staff Accountant I,Manufacturing,Mass Customer,No,3.0,28
3356,Male,47,Safety Technician II,Financial Services,Mass Customer,Yes,6.0,59
3357,Male,25,Design Engineer,Manufacturing,Affluent Customer,No,4.0,19
3358,Male,30,Engineer I,Manufacturing,Affluent Customer,Yes,11.0,45
3359,Male,82,Developer III,,Mass Customer,No,3.0,27
3360,Female,77,Quality Engineer,Health,Affluent Customer,No,5.0,55
3361,Female,68,General Manager,Property,Mass Customer,Yes,9.0,50
3362,Male,60,VP Accounting,Financial Services,Affluent Customer,No,13.0,47
3363,Male,25,Electrical Engineer,Manufacturing,High Net Worth,Yes,3.0,18
3364,Male,77,Engineer IV,Manufacturing,Mass Customer,Yes,3.0,25
3366,Male,98,Technical Writer,Manufacturing,Mass Customer,Yes,14.0,43
3367,Female,75,Librarian,Entertainment,Mass Customer,Yes,1.0,18
3368,Female,7,Technical Writer,Financial Services,Affluent Customer,No,16.0,51
3369,Female,90,Research Associate,,Mass Customer,No,10.0,41
3370,Male,8,Data Coordiator,,High Net Worth,Yes,5.0,64
3371,Female,56,Analyst Programmer,Retail,Mass Customer,No,17.0,41
3372,Male,62,,Telecommunications,High Net Worth,No,15.0,64
3373,Female,19,Research Associate,Health,Mass Customer,No,5.0,27
3374,Female,77,Sales Associate,Manufacturing,Mass Customer,Yes,12.0,59
3375,Male,37,Accounting Assistant I,Financial Services,High Net Worth,Yes,6.0,25
3376,Female,74,,Manufacturing,Mass Customer,No,16.0,36
3377,Male,12,,Manufacturing,Mass Customer,Yes,7.0,30
3378,Female,17,,Financial Services,Affluent Customer,No,14.0,56
3379,Female,51,Food Chemist,Health,Mass Customer,Yes,2.0,19
3380,Male,41,Speech Pathologist,Manufacturing,High Net Worth,Yes,14.0,63
3381,Male,26,Computer Systems Analyst IV,,Mass Customer,No,4.0,25
3382,Male,90,Business Systems Development Analyst,,High Net Worth,No,10.0,41
3383,Male,47,Financial Analyst,Financial Services,Affluent Customer,Yes,10.0,36
3384,Male,11,,,Mass Customer,No,6.0,22
3385,Female,23,Systems Administrator III,Argiculture,Mass Customer,No,9.0,43
3386,Male,24,Structural Engineer,IT,High Net Worth,Yes,2.0,19
3387,Female,19,General Manager,Manufacturing,Affluent Customer,Yes,15.0,42
3388,Male,81,VP Marketing,Retail,Mass Customer,No,7.0,32
3389,Female,27,Programmer II,,Affluent Customer,No,19.0,46
3390,Female,20,,,High Net Worth,No,7.0,49
3391,Male,93,,Manufacturing,Mass Customer,No,7.0,27
3392,Male,41,Tax Accountant,Financial Services,Mass Customer,No,10.0,42
3393,Female,23,Technical Writer,Retail,Mass Customer,Yes,7.0,64
3394,Male,39,Environmental Specialist,Health,Mass Customer,No,22.0,44
3395,Male,76,,Financial Services,Mass Customer,No,3.0,25
3396,Male,18,Research Assistant I,Manufacturing,Mass Customer,Yes,9.0,58
3397,Female,70,Product Engineer,IT,Mass Customer,No,11.0,33
3398,Male,69,,,High Net Worth,Yes,7.0,47
3399,Male,95,VP Accounting,Financial Services,Mass Customer,No,2.0,22
3400,Female,46,Sales Associate,Financial Services,Mass Customer,Yes,18.0,31
3401,Female,92,Tax Accountant,Telecommunications,Mass Customer,Yes,4.0,25
3402,Female,73,Statistician II,Retail,Mass Customer,No,10.0,33
3403,Female,27,Senior Financial Analyst,Financial Services,Mass Customer,Yes,2.0,24
3404,Female,2,GIS Technical Architect,Property,Affluent Customer,No,22.0,45
3405,Female,89,Project Manager,Financial Services,Mass Customer,Yes,3.0,22
3406,Female,35,Business Systems Development Analyst,IT,Mass Customer,Yes,10.0,39
3407,Male,53,Cost Accountant,Financial Services,High Net Worth,Yes,19.0,57
3408,Female,10,Tax Accountant,Manufacturing,Mass Customer,No,18.0,46
3409,Female,75,Desktop Support Technician,Argiculture,Mass Customer,No,16.0,41
3410,Female,93,,Property,Mass Customer,No,16.0,78
3411,Female,68,Physical Therapy Assistant,,Mass Customer,Yes,20.0,38
3412,Female,66,Office Assistant IV,,Mass Customer,Yes,7.0,45
3413,Female,93,VP Accounting,Financial Services,Mass Customer,No,3.0,21
3414,Female,46,Software Consultant,,Affluent Customer,Yes,10.0,52
3415,Male,43,Quality Engineer,Property,High Net Worth,Yes,11.0,55
3416,Female,6,,Manufacturing,Mass Customer,Yes,11.0,42
3417,Female,91,Social Worker,Health,Mass Customer,No,7.0,45
3418,Female,18,Systems Administrator IV,Health,High Net Worth,No,19.0,59
3419,Female,13,Information Systems Manager,,Mass Customer,Yes,18.0,45
3420,Male,96,Financial Advisor,Financial Services,Mass Customer,Yes,19.0,38
3421,Female,60,Computer Systems Analyst II,Health,Affluent Customer,Yes,18.0,56
3422,Female,38,Professor,Manufacturing,Mass Customer,No,5.0,40
3423,Female,57,Registered Nurse,Health,Affluent Customer,No,1.0,19
3424,Female,39,Automation Specialist III,Manufacturing,Affluent Customer,Yes,11.0,41
3425,Male,32,GIS Technical Architect,Manufacturing,Mass Customer,Yes,12.0,32
3426,Male,40,Assistant Media Planner,Entertainment,Mass Customer,No,17.0,59
3427,Male,67,Help Desk Operator,Financial Services,Mass Customer,Yes,17.0,37
3428,Female,77,Chemical Engineer,Manufacturing,Mass Customer,Yes,16.0,44
3429,Female,37,,Health,High Net Worth,No,15.0,54
3430,Male,77,Research Nurse,Health,Affluent Customer,Yes,9.0,54
3431,Male,97,Community Outreach Specialist,Property,Affluent Customer,No,5.0,22
3432,Female,99,Junior Executive,Argiculture,Mass Customer,Yes,2.0,30
3433,Female,10,Computer Systems Analyst II,Property,Mass Customer,No,2.0,20
3434,Female,20,Account Coordinator,Health,Mass Customer,No,16.0,45
3435,Female,80,Senior Editor,,Affluent Customer,No,1.0,16
3436,Female,4,,Financial Services,Mass Customer,Yes,5.0,60
3437,Male,79,VP Marketing,Retail,High Net Worth,No,12.0,55
3438,Male,11,Project Manager,Manufacturing,Mass Customer,No,2.0,22
3439,Female,45,Technical Writer,,Affluent Customer,Yes,19.0,44
3440,Female,18,Senior Sales Associate,Manufacturing,Mass Customer,No,5.0,60
3441,Female,44,Legal Assistant,Manufacturing,High Net Worth,Yes,20.0,30
3442,Female,17,Research Associate,Retail,Mass Customer,Yes,14.0,56
3443,Male,11,Technical Writer,,Mass Customer,Yes,5.0,23
3444,Female,75,Nurse Practicioner,Manufacturing,Affluent Customer,No,7.0,41
3445,Male,62,Database Administrator I,Financial Services,Affluent Customer,Yes,11.0,52
3446,Male,8,Structural Engineer,Manufacturing,Mass Customer,No,14.0,51
3447,Female,43,,Financial Services,High Net Worth,No,17.0,41
3448,Male,26,Software Consultant,Financial Services,High Net Worth,No,9.0,41
3449,Female,52,VP Quality Control,Argiculture,High Net Worth,Yes,3.0,44
3450,Female,85,Safety Technician III,Retail,Mass Customer,No,6.0,25
3451,Male,88,Sales Associate,,High Net Worth,No,10.0,48
3452,Female,22,Marketing Manager,Retail,Mass Customer,No,13.0,54
3453,Female,57,Product Engineer,Retail,Affluent Customer,No,14.0,29
3454,Male,15,Web Designer III,,Mass Customer,No,18.0,49
3455,Male,29,Administrative Officer,,Mass Customer,Yes,11.0,64
3456,Female,11,,,Mass Customer,Yes,12.0,59
3457,Female,13,,Manufacturing,Mass Customer,No,16.0,62
3458,Male,35,Web Developer III,Manufacturing,High Net Worth,Yes,19.0,41
3459,Female,62,,Entertainment,Mass Customer,Yes,2.0,18
3460,Male,22,Actuary,Financial Services,Mass Customer,No,2.0,19
3461,Male,28,Environmental Specialist,Manufacturing,Affluent Customer,Yes,17.0,56
3462,Female,96,Registered Nurse,Health,High Net Worth,No,17.0,61
3463,Male,7,Compensation Analyst,Financial Services,Affluent Customer,No,2.0,34
3464,Female,38,Staff Accountant III,Financial Services,Mass Customer,Yes,4.0,36
3465,Female,71,Chemical Engineer,Manufacturing,High Net Worth,Yes,7.0,40
3466,Male,65,Marketing Assistant,IT,Mass Customer,No,18.0,39
3467,Male,31,VP Quality Control,IT,Mass Customer,No,21.0,38
3468,Male,4,Associate Professor,,Mass Customer,No,7.0,32
3469,Female,90,Nurse Practicioner,Health,Mass Customer,Yes,5.0,31
3470,Female,56,Recruiting Manager,Health,Affluent Customer,Yes,6.0,51
3471,Female,95,Quality Engineer,IT,High Net Worth,Yes,8.0,65
3472,Male,10,VP Marketing,Retail,Affluent Customer,Yes,18.0,41
3474,Male,93,Assistant Manager,Manufacturing,Mass Customer,No,14.0,39
3475,Female,12,Director of Sales,Retail,Affluent Customer,No,3.0,33
3476,Male,39,,Manufacturing,Affluent Customer,No,7.0,29
3477,Female,90,Senior Developer,Financial Services,Affluent Customer,Yes,7.0,22
3478,Male,54,Quality Control Specialist,Health,Mass Customer,No,17.0,32
3479,Female,39,,IT,Mass Customer,No,13.0,54
3480,Male,30,,,Mass Customer,No,20.0,59
3481,Male,37,Systems Administrator IV,Manufacturing,High Net Worth,No,4.0,21
3482,Female,71,Clinical Specialist,Health,Affluent Customer,Yes,2.0,18
3483,Male,19,Senior Sales Associate,Health,High Net Worth,Yes,15.0,62
3484,Female,10,Information Systems Manager,Financial Services,High Net Worth,Yes,20.0,42
3485,Female,11,Account Representative II,Financial Services,High Net Worth,Yes,9.0,37
3486,Male,67,Business Systems Development Analyst,Manufacturing,Mass Customer,No,18.0,62
3487,Female,4,Analyst Programmer,Health,High Net Worth,No,18.0,41
3488,Male,63,Speech Pathologist,Manufacturing,Mass Customer,Yes,9.0,43
3489,Female,90,Help Desk Operator,Argiculture,Mass Customer,Yes,9.0,49
3490,Male,45,VP Product Management,Financial Services,High Net Worth,No,14.0,38
3491,Female,69,Business Systems Development Analyst,Financial Services,Affluent Customer,No,10.0,42
3492,Male,83,Civil Engineer,Manufacturing,Mass Customer,No,19.0,52
3493,Male,30,Research Assistant I,Health,High Net Worth,No,18.0,54
3494,Male,72,Account Representative IV,Argiculture,High Net Worth,No,1.0,20
3495,Female,57,Programmer III,Financial Services,High Net Worth,No,8.0,31
3496,Male,99,Editor,Manufacturing,Mass Customer,Yes,19.0,32
3497,Female,73,Administrative Assistant IV,Manufacturing,Affluent Customer,Yes,18.0,32
3498,Female,28,,Manufacturing,Mass Customer,No,5.0,23
3499,Male,29,,Manufacturing,Mass Customer,Yes,7.0,39
3500,Female,71,,Entertainment,Affluent Customer,No,17.0,51
3501,Female,63,Operator,Telecommunications,Mass Customer,Yes,18.0,48
3502,Male,5,Senior Sales Associate,Retail,High Net Worth,Yes,3.0,21
3503,Female,53,Financial Advisor,Financial Services,Affluent Customer,Yes,10.0,39
3504,Female,39,Business Systems Development Analyst,Manufacturing,Mass Customer,Yes,6.0,55
3505,Female,41,,Retail,Mass Customer,No,14.0,44
3506,Female,19,Web Designer I,Financial Services,Mass Customer,No,15.0,43
3507,Male,70,Physical Therapy Assistant,Financial Services,Mass Customer,No,5.0,63
3508,Male,89,Pharmacist,Health,Mass Customer,No,5.0,32
3509,Female,85,Pharmacist,Health,Mass Customer,Yes,15.0,40
3511,Male,23,Food Chemist,Health,Affluent Customer,No,10.0,52
3512,Male,68,VP Accounting,Financial Services,Mass Customer,Yes,8.0,24
3514,Male,25,Environmental Specialist,,Mass Customer,No,8.0,56
3515,Female,11,Staff Scientist,Telecommunications,High Net Worth,Yes,18.0,43
3516,Male,93,,Property,Mass Customer,Yes,15.0,41
3517,Female,47,Accounting Assistant IV,,Mass Customer,Yes,6.0,61
3518,Female,45,Biostatistician I,IT,Mass Customer,Yes,8.0,38
3519,Male,16,Software Consultant,Manufacturing,Mass Customer,Yes,11.0,40
3520,Male,41,Research Nurse,Health,Mass Customer,Yes,16.0,55
3521,Female,27,Research Associate,,High Net Worth,Yes,16.0,38
3522,Female,73,Cost Accountant,Financial Services,High Net Worth,Yes,11.0,29
3523,Male,33,,,Affluent Customer,No,19.0,43
3524,Male,38,Design Engineer,Financial Services,Mass Customer,Yes,18.0,45
3525,Male,55,Editor,,Mass Customer,No,2.0,22
3526,Male,84,General Manager,Telecommunications,High Net Worth,Yes,13.0,40
3527,Female,77,Senior Cost Accountant,Financial Services,High Net Worth,No,18.0,40
3528,Male,69,Internal Auditor,Manufacturing,Mass Customer,Yes,7.0,54
3529,Female,37,Structural Analysis Engineer,IT,High Net Worth,Yes,16.0,58
3530,Male,19,Staff Scientist,,High Net Worth,Yes,8.0,45
3531,Female,4,Marketing Manager,Retail,Affluent Customer,Yes,11.0,49
3532,Female,27,Media Manager I,Health,High Net Worth,Yes,7.0,28
3533,Male,62,,Financial Services,Affluent Customer,Yes,8.0,37
3534,Female,92,Associate Professor,Manufacturing,Affluent Customer,Yes,3.0,43
3535,Female,8,Technical Writer,Manufacturing,High Net Worth,No,6.0,24
3536,Male,46,Professor,Retail,Affluent Customer,No,18.0,51
3537,Male,1,Graphic Designer,Financial Services,Mass Customer,No,4.0,21
3538,Male,19,Marketing Manager,Health,Mass Customer,No,8.0,41
3539,Female,94,,IT,Mass Customer,Yes,16.0,33
3540,Male,49,,,Mass Customer,Yes,7.0,64
