customer_id,gender,past_3_years_bike_related_purchases,job_title,job_industry_category,wealth_segment,owns_car,tenure,age,postcode,state,property_valuation,target
2918,Female,58,,Financial Services,Mass Customer,Yes,5.0,29,4551,QLD,8,1
2919,Male,47,Safety Technician I,Financial Services,High Net Worth,Yes,8.0,54,4121,QLD,9,1
2921,Female,15,,Financial Services,Mass Customer,No,7.0,42,4060,QLD,9,0
2922,Male,34,Sales Associate,Manufacturing,Affluent Customer,Yes,10.0,37,4210,QLD,4,0
2923,Female,46,Teacher,,Affluent Customer,Yes,4.0,47,2440,NSW,2,1
2924,Female,79,Assistant Media Planner,Entertainment,Mass Customer,Yes,6.0,30,3166,VIC,10,0
2925,Male,36,Business Systems Development Analyst,Financial Services,Affluent Customer,Yes,19.0,40,2259,NSW,8,0
2926,Female,27,Research Nurse,Health,High Net Worth,No,12.0,55,4005,QLD,12,0
2927,Male,49,VP Sales,Manufacturing,Affluent Customer,Yes,14.0,58,3933,VIC,11,0
2928,Male,92,Office Assistant I,,Mass Customer,No,5.0,26,2044,NSW,10,0
2929,Male,97,Nurse,Retail,Mass Customer,No,2.0,19,4883,QLD,3,1
2930,Male,46,Assistant Media Planner,Entertainment,Mass Customer,No,3.0,21,2081,NSW,10,1
2931,Male,61,Executive Secretary,IT,Mass Customer,Yes,6.0,39,4702,QLD,5,1
2932,Male,4,Account Representative I,IT,Mass Customer,No,17.0,33,4570,QLD,3,1
2933,Male,61,Administrative Officer,Retail,Affluent Customer,Yes,6.0,32,3810,VIC,5,0
2934,Female,26,Media Manager III,Telecommunications,Mass Customer,Yes,9.0,32,2471,NSW,2,1
2935,Female,41,,Manufacturing,Mass Customer,No,17.0,40,2199,NSW,9,1
2936,Female,23,Project Manager,Financial Services,Mass Customer,Yes,11.0,34,2223,NSW,10,1
2937,Female,47,Computer Systems Analyst I,Financial Services,Mass Customer,No,15.0,44,3046,VIC,8,1
2938,Male,79,Assistant Manager,Argiculture,Affluent Customer,No,2.0,18,4005,QLD,7,0
2939,Female,38,GIS Technical Architect,,Mass Customer,Yes,17.0,32,2200,NSW,9,0
2940,Male,83,Business Systems Development Analyst,,Affluent Customer,Yes,14.0,48,4114,QLD,3,1
2941,Female,38,,Retail,Mass Customer,No,10.0,55,4207,QLD,1,0
2942,Male,10,Software Engineer III,,High Net Worth,No,10.0,48,2539,NSW,5,1
2943,Male,65,VP Sales,,High Net Worth,No,17.0,39,4157,QLD,3,1
2944,Male,45,Environmental Specialist,Manufacturing,Affluent Customer,No,7.0,41,2119,NSW,10,1
2945,Male,79,Safety Technician IV,,Mass Customer,No,18.0,46,2233,NSW,9,0
2946,Male,14,,Property,Mass Customer,Yes,7.0,28,3148,VIC,10,1
2947,Male,75,,Manufacturing,Mass Customer,No,11.0,41,4211,QLD,3,1
2948,Male,23,Internal Auditor,Manufacturing,Mass Customer,Yes,2.0,21,4105,QLD,9,0
2949,Female,68,,Telecommunications,Mass Customer,No,17.0,41,3175,VIC,5,0
2950,Male,19,Software Engineer I,Financial Services,Mass Customer,Yes,10.0,63,3064,VIC,6,0
2951,Male,13,Community Outreach Specialist,Financial Services,High Net Worth,No,12.0,41,3437,VIC,8,1
2952,Female,28,Senior Developer,Manufacturing,High Net Worth,Yes,16.0,43,2117,NSW,10,0
2953,Male,45,Recruiting Manager,Health,High Net Worth,Yes,8.0,46,3037,VIC,7,0
2954,Female,23,Pharmacist,Health,Mass Customer,No,16.0,44,3032,VIC,8,1
2955,Male,74,Community Outreach Specialist,Financial Services,High Net Worth,No,13.0,28,2765,NSW,9,1
2956,Male,17,Quality Control Specialist,Telecommunications,Mass Customer,Yes,19.0,59,2166,NSW,9,1
2957,Male,66,Social Worker,Health,Affluent Customer,No,11.0,49,2259,NSW,8,0
2958,Male,10,Health Coach II,Manufacturing,Affluent Customer,Yes,14.0,43,2529,NSW,8,1
2959,Female,1,Registered Nurse,Health,Mass Customer,Yes,11.0,65,4300,QLD,5,0
2960,Female,6,Design Engineer,Property,Mass Customer,Yes,16.0,42,2537,NSW,4,0
2961,Male,56,Assistant Manager,Health,Mass Customer,Yes,12.0,43,3031,VIC,8,1
2962,Female,26,Information Systems Manager,Property,Mass Customer,No,15.0,47,2029,NSW,11,0
2964,Female,36,Product Engineer,Telecommunications,Mass Customer,Yes,14.0,44,2023,NSW,10,0
2965,Female,24,,,High Net Worth,No,8.0,46,2320,NSW,5,1
2966,Female,81,Dental Hygienist,Health,Mass Customer,Yes,5.0,49,2010,NSW,9,0
2967,Male,60,Social Worker,Health,Affluent Customer,Yes,20.0,39,4301,QLD,3,0
2968,Male,38,Human Resources Assistant III,Retail,High Net Worth,No,16.0,41,4014,QLD,8,1
2969,Male,12,Database Administrator IV,,Mass Customer,Yes,6.0,44,2763,NSW,9,1
2970,Female,64,Software Consultant,Financial Services,Mass Customer,No,5.0,26,2760,NSW,8,0
2971,Female,5,Marketing Assistant,Manufacturing,High Net Worth,Yes,8.0,50,2064,NSW,12,0
2972,Female,11,,,High Net Worth,No,17.0,62,2127,NSW,9,0
2973,Male,34,Senior Developer,Health,High Net Worth,No,5.0,46,3106,VIC,11,0
2974,Female,1,Engineer IV,Financial Services,High Net Worth,No,15.0,43,3442,VIC,7,0
2975,Female,67,Senior Cost Accountant,Financial Services,Mass Customer,No,14.0,37,2204,NSW,9,0
2976,Male,16,Tax Accountant,Health,Mass Customer,Yes,8.0,54,3140,VIC,9,0
2977,Female,28,Community Outreach Specialist,,Affluent Customer,No,18.0,41,3030,VIC,4,0
2978,Male,96,Programmer IV,Manufacturing,Affluent Customer,No,10.0,44,2250,NSW,9,0
2979,Female,39,Tax Accountant,Retail,Mass Customer,No,18.0,42,3053,VIC,6,0
2980,Female,27,Chemical Engineer,Manufacturing,Mass Customer,No,4.0,39,3181,VIC,6,1
2981,Male,26,Sales Representative,Retail,High Net Worth,Yes,21.0,38,2760,NSW,9,1
2982,Female,30,Senior Cost Accountant,Financial Services,Mass Customer,Yes,11.0,36,3195,VIC,9,1
2983,Male,2,Human Resources Manager,Retail,Mass Customer,Yes,17.0,33,3163,VIC,9,0
2984,Female,48,Payment Adjustment Coordinator,Manufacturing,Mass Customer,Yes,13.0,59,2106,NSW,11,0
2985,Male,69,Sales Representative,Retail,Affluent Customer,Yes,14.0,32,2216,NSW,10,1
2986,Male,60,,Financial Services,Mass Customer,No,13.0,38,2199,NSW,9,1
2987,Female,51,Media Manager II,,High Net Worth,Yes,4.0,34,2036,NSW,8,0
2988,Female,20,Administrative Officer,,Mass Customer,Yes,1.0,20,3071,VIC,10,1
2989,Male,37,Dental Hygienist,Health,High Net Worth,Yes,2.0,18,2234,NSW,10,1
2990,Male,65,GIS Technical Architect,Argiculture,High Net Worth,No,8.0,40,2066,NSW,12,1
2991,Female,48,Desktop Support Technician,Financial Services,Mass Customer,No,11.0,54,2830,NSW,4,1
2992,Female,26,Clinical Specialist,Health,Mass Customer,Yes,10.0,44,3429,VIC,5,1
2993,Female,85,Graphic Designer,Financial Services,Affluent Customer,No,4.0,23,2138,NSW,9,1
2994,Female,26,Accountant II,Manufacturing,Mass Customer,Yes,18.0,42,2763,NSW,8,0
2995,Male,60,,Health,Mass Customer,Yes,2.0,21,2250,NSW,7,0
2996,Female,67,Cost Accountant,Financial Services,Mass Customer,No,14.0,51,4212,QLD,7,0
2997,Female,57,Computer Systems Analyst II,Health,Affluent Customer,No,10.0,45,4285,QLD,3,1
2998,Female,34,Nurse Practicioner,Manufacturing,High Net Worth,Yes,2.0,18,4556,QLD,7,0
3000,Male,28,Compensation Analyst,Financial Services,Affluent Customer,No,22.0,44,2144,NSW,10,0
3001,Male,48,Engineer IV,Argiculture,Mass Customer,No,20.0,41,2155,NSW,10,0
3002,Male,62,Paralegal,Financial Services,Mass Customer,Yes,16.0,62,2470,NSW,2,1
3003,Female,72,Web Developer I,Retail,Mass Customer,Yes,4.0,55,2166,NSW,8,1
3004,Male,82,Research Assistant II,Health,Mass Customer,Yes,16.0,63,3179,VIC,9,0
3005,Male,36,Human Resources Manager,Property,Affluent Customer,Yes,8.0,49,2216,NSW,10,0
3006,Female,72,,,Mass Customer,Yes,21.0,30,2529,NSW,7,0
3007,Male,38,Environmental Tech,Manufacturing,Mass Customer,No,16.0,45,2478,NSW,10,1
3008,Female,40,,Health,High Net Worth,Yes,17.0,36,2560,NSW,7,1
3009,Female,11,,Health,High Net Worth,Yes,14.0,41,3805,VIC,7,0
3010,Female,16,,,Affluent Customer,No,5.0,48,2767,NSW,8,0
3011,Female,84,Staff Scientist,Financial Services,High Net Worth,No,3.0,24,2096,NSW,12,0
3013,Female,94,Office Assistant III,Property,High Net Worth,No,6.0,50,4115,QLD,7,1
3014,Female,59,Software Engineer II,,High Net Worth,No,1.0,17,2065,NSW,10,1
3015,Female,25,Assistant Manager,Retail,Affluent Customer,No,1.0,18,4214,QLD,9,1
3016,Male,25,Analog Circuit Design manager,Financial Services,High Net Worth,No,11.0,33,2745,NSW,10,0
3017,Male,88,Operator,Financial Services,Affluent Customer,No,7.0,63,3140,VIC,9,1
3018,Female,16,Recruiter,,High Net Worth,Yes,15.0,47,2567,NSW,9,0
3019,Male,98,Community Outreach Specialist,Manufacturing,Affluent Customer,Yes,14.0,32,2228,NSW,9,0
3020,Male,13,Chemical Engineer,Manufacturing,High Net Worth,Yes,10.0,53,4870,QLD,1,1
3021,Male,4,,,Mass Customer,No,9.0,35,3175,VIC,4,1
3022,Female,21,,,High Net Worth,No,8.0,30,4116,QLD,8,0
3023,Female,37,Accountant I,IT,High Net Worth,Yes,7.0,24,2166,NSW,9,0
3024,Male,86,,Health,Mass Customer,No,12.0,59,3056,VIC,6,0
3025,Male,27,Compensation Analyst,Financial Services,Mass Customer,Yes,9.0,41,2155,NSW,11,0
3026,Female,11,Account Representative III,Property,Mass Customer,Yes,5.0,30,2164,NSW,9,1
3027,Male,83,Research Nurse,Health,Mass Customer,Yes,5.0,41,4510,QLD,3,0
3028,Female,67,General Manager,Manufacturing,High Net Worth,No,20.0,62,4304,QLD,2,0
3029,Male,85,Business Systems Development Analyst,Manufacturing,Mass Customer,No,13.0,40,2230,NSW,10,0
3030,Female,68,Technical Writer,Manufacturing,Affluent Customer,No,3.0,20,2541,NSW,5,1
3031,Male,95,Staff Scientist,Health,Mass Customer,Yes,5.0,22,4305,QLD,1,0
3032,Male,53,Analog Circuit Design manager,Health,Affluent Customer,Yes,5.0,26,4207,QLD,6,1
3033,Female,60,Administrative Officer,Financial Services,High Net Worth,No,12.0,39,3183,VIC,7,0
3034,Female,54,Web Designer IV,Manufacturing,Mass Customer,Yes,18.0,62,3079,VIC,6,0
3035,Male,98,Associate Professor,Health,High Net Worth,No,13.0,38,2125,NSW,11,0
3036,Female,24,Business Systems Development Analyst,Property,Affluent Customer,Yes,11.0,41,2168,NSW,8,0
3037,Female,30,Legal Assistant,Financial Services,High Net Worth,Yes,18.0,47,2000,NSW,11,0
3038,Female,45,Senior Developer,,High Net Worth,No,13.0,60,4510,QLD,5,1
3039,Female,52,,Financial Services,Affluent Customer,No,18.0,50,2763,NSW,8,1
3040,Female,87,General Manager,Retail,Mass Customer,No,5.0,52,2010,NSW,9,0
3041,Female,20,Physical Therapy Assistant,Retail,Mass Customer,Yes,11.0,44,4211,QLD,7,0
3042,Male,76,Engineer II,Property,High Net Worth,Yes,15.0,47,4455,QLD,2,1
3043,Female,21,Legal Assistant,,Mass Customer,Yes,18.0,37,2217,NSW,8,0
3044,Male,59,Occupational Therapist,Health,Affluent Customer,Yes,19.0,28,3147,VIC,12,1
3045,Male,52,Cost Accountant,Financial Services,Affluent Customer,Yes,2.0,22,4511,QLD,1,1
3046,Female,53,Programmer Analyst III,Manufacturing,Affluent Customer,No,18.0,54,2761,NSW,8,0
3047,Male,20,Speech Pathologist,Retail,Mass Customer,Yes,19.0,56,2077,NSW,10,0
3048,Male,38,Legal Assistant,Manufacturing,Mass Customer,No,16.0,49,3677,VIC,1,1
3049,Male,72,,Property,High Net Worth,Yes,12.0,51,3338,VIC,3,0
3050,Female,90,,,High Net Worth,No,5.0,21,2546,NSW,6,1
3051,Female,81,,Manufacturing,Affluent Customer,Yes,7.0,45,2010,NSW,11,0
3052,Female,72,Teacher,,Mass Customer,No,18.0,42,2260,NSW,9,0
3053,Female,67,Account Coordinator,Retail,High Net Worth,No,17.0,34,2428,NSW,5,0
3054,Female,94,Operator,Manufacturing,Affluent Customer,No,16.0,53,4275,QLD,3,0
3055,Female,96,General Manager,,Mass Customer,Yes,2.0,19,4870,QLD,6,1
3056,Female,43,Health Coach II,Entertainment,Mass Customer,No,18.0,50,3802,VIC,8,0
3057,Female,96,Executive Secretary,,Mass Customer,No,9.0,42,2031,NSW,10,1
3058,Male,67,Human Resources Manager,Manufacturing,Mass Customer,Yes,16.0,32,2022,NSW,12,0
3059,Male,83,Accountant IV,,Mass Customer,No,17.0,60,3216,VIC,7,0
3060,Male,28,VP Accounting,Financial Services,Mass Customer,Yes,6.0,36,2166,NSW,8,1
3061,Female,51,Office Assistant IV,Manufacturing,Affluent Customer,Yes,3.0,27,2530,NSW,8,1
3062,Male,78,Civil Engineer,Manufacturing,Mass Customer,No,13.0,56,4350,QLD,2,1
3063,Male,74,VP Sales,Financial Services,Affluent Customer,No,2.0,19,4509,QLD,6,0
3064,Male,96,Product Engineer,Financial Services,Affluent Customer,Yes,4.0,23,3064,VIC,8,1
3065,Female,88,Recruiter,Financial Services,High Net Worth,Yes,13.0,40,2234,NSW,11,0
3066,Female,29,Paralegal,Financial Services,Affluent Customer,Yes,2.0,23,3107,VIC,10,0
3067,Female,8,Chief Design Engineer,Manufacturing,Mass Customer,Yes,9.0,27,3806,VIC,6,1
3068,Female,88,Automation Specialist I,Manufacturing,Affluent Customer,No,1.0,28,3072,VIC,7,1
3069,Female,59,Senior Cost Accountant,Financial Services,Affluent Customer,No,12.0,30,3551,VIC,4,0
3070,Female,74,Account Executive,Health,Affluent Customer,Yes,1.0,20,2220,NSW,9,0
3071,Female,59,Assistant Media Planner,Entertainment,Mass Customer,Yes,12.0,29,2261,NSW,9,0
3072,Male,87,Chemical Engineer,Manufacturing,Mass Customer,Yes,10.0,39,2323,NSW,5,1
3073,Male,16,Nurse,Telecommunications,Affluent Customer,No,17.0,51,3132,VIC,10,0
3074,Male,31,VP Quality Control,Health,Mass Customer,Yes,12.0,49,2250,NSW,9,1
3075,Male,36,,Entertainment,Mass Customer,Yes,16.0,59,3068,VIC,8,1
3076,Female,9,Professor,Health,Mass Customer,Yes,4.0,27,2126,NSW,10,0
3077,Male,19,Information Systems Manager,Manufacturing,Affluent Customer,No,2.0,18,2099,NSW,10,1
3078,Female,54,Safety Technician III,Retail,Mass Customer,No,7.0,36,2798,NSW,6,0
3079,Male,34,Legal Assistant,Retail,Mass Customer,Yes,20.0,59,2176,NSW,9,0
3080,Male,87,Graphic Designer,Financial Services,High Net Worth,No,10.0,60,3939,VIC,8,1
3081,Female,61,Mechanical Systems Engineer,,High Net Worth,Yes,9.0,47,3024,VIC,6,1
3082,Male,68,,Manufacturing,Mass Customer,Yes,2.0,21,2761,NSW,8,0
3083,Male,44,,,Mass Customer,Yes,12.0,47,2773,NSW,9,1
3084,Female,57,Staff Scientist,Financial Services,Affluent Customer,Yes,16.0,59,4305,QLD,4,1
3085,Male,91,Accountant IV,,Affluent Customer,No,5.0,40,3910,VIC,8,0
3087,Male,64,Social Worker,Health,Mass Customer,No,9.0,32,2567,NSW,8,1
3088,Male,92,,Retail,Affluent Customer,Yes,17.0,44,2760,NSW,8,1
3089,Male,27,Web Developer III,Manufacturing,Affluent Customer,Yes,2.0,18,4504,QLD,7,0
3090,Male,81,Operator,Manufacturing,Mass Customer,No,8.0,54,3020,VIC,8,0
3091,Female,88,Payment Adjustment Coordinator,Manufacturing,Affluent Customer,Yes,3.0,23,3021,VIC,7,0
3092,Female,8,Statistician IV,,Affluent Customer,No,9.0,46,4508,QLD,4,0
3093,Male,31,Mechanical Systems Engineer,Property,High Net Worth,Yes,6.0,26,3042,VIC,9,1
3094,Male,51,Biostatistician II,,Mass Customer,Yes,17.0,29,2151,NSW,8,1
3095,Male,14,Staff Accountant IV,Retail,High Net Worth,Yes,2.0,20,3141,VIC,10,0
3096,Female,32,Associate Professor,Financial Services,Mass Customer,No,10.0,45,2290,NSW,7,0
3097,Male,2,Actuary,Financial Services,Affluent Customer,Yes,19.0,40,2170,NSW,5,0
3098,Female,77,Dental Hygienist,Health,Mass Customer,No,12.0,38,4301,QLD,4,0
3099,Female,73,,Retail,Mass Customer,Yes,3.0,22,4870,QLD,7,0
3100,Female,19,Recruiter,,Mass Customer,No,7.0,64,2101,NSW,11,0
3101,Male,68,Geological Engineer,Manufacturing,High Net Worth,No,12.0,31,2135,NSW,12,0
3102,Male,37,Assistant Manager,Property,Affluent Customer,No,2.0,28,2323,NSW,6,0
3103,Female,5,Safety Technician II,Retail,Mass Customer,No,20.0,65,4014,QLD,7,1
3104,Female,19,Business Systems Development Analyst,Property,Mass Customer,Yes,2.0,24,4118,QLD,3,1
3105,Male,88,Teacher,Health,Mass Customer,No,12.0,53,4017,QLD,7,1
3106,Female,13,,Financial Services,Mass Customer,Yes,21.0,29,2770,NSW,6,0
3107,Female,98,Legal Assistant,,High Net Worth,No,9.0,58,4818,QLD,3,0
3108,Male,94,Accounting Assistant III,Entertainment,Mass Customer,No,10.0,51,4670,QLD,2,1
3109,Female,75,Automation Specialist II,Health,Mass Customer,Yes,10.0,60,2170,NSW,9,0
3110,Male,14,Community Outreach Specialist,IT,Affluent Customer,Yes,8.0,24,4305,QLD,3,0
3111,Male,42,Associate Professor,Financial Services,Mass Customer,Yes,4.0,21,2112,NSW,11,0
3112,Male,41,Internal Auditor,Retail,High Net Worth,Yes,1.0,17,3162,VIC,11,1
3113,Female,52,Teacher,Property,Mass Customer,Yes,18.0,49,2194,NSW,7,1
3114,Male,48,Teacher,IT,Mass Customer,Yes,18.0,44,2620,NSW,5,0
3115,Male,40,Nuclear Power Engineer,Manufacturing,Mass Customer,No,8.0,37,3805,VIC,7,0
3116,Male,16,,Health,Mass Customer,No,7.0,40,3156,VIC,8,1
3117,Female,68,Cost Accountant,Financial Services,Affluent Customer,Yes,6.0,23,3805,VIC,7,1
3118,Male,54,Occupational Therapist,Health,High Net Worth,No,9.0,25,4152,QLD,8,1
3119,Male,13,,,High Net Worth,No,19.0,58,4118,QLD,9,0
3120,Female,89,Clinical Specialist,Health,Mass Customer,Yes,10.0,39,2196,NSW,5,1
3121,Male,82,Data Coordiator,Manufacturing,Mass Customer,No,19.0,59,2304,NSW,7,1
3122,Female,17,,Manufacturing,High Net Worth,Yes,15.0,38,2763,NSW,9,0
3123,Female,71,Dental Hygienist,Health,High Net Worth,No,20.0,42,2195,NSW,6,0
3124,Female,73,Account Executive,Retail,High Net Worth,Yes,9.0,37,2560,NSW,6,0
3125,Female,2,Social Worker,Health,High Net Worth,Yes,5.0,40,2500,NSW,8,0
3126,Male,7,Statistician IV,Financial Services,High Net Worth,No,12.0,32,3048,VIC,5,1
3127,Male,39,Research Nurse,Health,Mass Customer,No,10.0,47,3048,VIC,6,0
3128,Female,96,Geological Engineer,Manufacturing,High Net Worth,Yes,16.0,53,3620,VIC,1,0
3129,Female,44,Analog Circuit Design manager,Property,High Net Worth,Yes,11.0,63,4702,QLD,2,0
3130,Female,53,VP Product Management,Telecommunications,Mass Customer,No,17.0,47,4503,QLD,4,0
3131,Female,63,,Retail,Affluent Customer,Yes,3.0,19,3149,VIC,10,1
3132,Male,33,Sales Representative,Retail,Mass Customer,Yes,7.0,43,2502,NSW,6,0
3133,Female,89,Quality Control Specialist,Manufacturing,Mass Customer,No,2.0,19,2566,NSW,8,1
3134,Female,53,,Manufacturing,Mass Customer,No,5.0,23,2880,NSW,1,1
3135,Male,83,Staff Scientist,Financial Services,Mass Customer,No,16.0,56,2096,NSW,10,1
3136,Male,60,Marketing Manager,Retail,Mass Customer,Yes,3.0,20,2250,NSW,7,0
3137,Female,48,Web Designer III,,Mass Customer,No,9.0,25,3195,VIC,8,1
3138,Male,34,Paralegal,Financial Services,Mass Customer,Yes,6.0,47,2226,NSW,10,0
3139,Male,65,Paralegal,Financial Services,High Net Worth,Yes,17.0,45,3024,VIC,7,0
3140,Female,2,Legal Assistant,Manufacturing,High Net Worth,No,16.0,33,2040,NSW,10,0
3141,Female,92,Associate Professor,Retail,Mass Customer,Yes,3.0,23,4151,QLD,9,1
3142,Male,98,Electrical Engineer,Manufacturing,Mass Customer,No,6.0,26,2036,NSW,9,0
3143,Female,0,Chief Design Engineer,Manufacturing,Mass Customer,No,5.0,22,3000,VIC,8,1
3144,Male,94,Programmer Analyst III,Manufacturing,Mass Customer,Yes,8.0,40,3807,VIC,9,0
3145,Male,17,Paralegal,Financial Services,High Net Worth,Yes,7.0,40,2010,NSW,7,1
3146,Female,79,Project Manager,Property,Mass Customer,No,15.0,40,2428,NSW,5,1
3147,Female,21,,Retail,Affluent Customer,Yes,17.0,42,3199,VIC,7,1
3148,Male,11,Human Resources Assistant IV,,High Net Worth,Yes,10.0,44,2519,NSW,9,1
3149,Female,31,Tax Accountant,,Affluent Customer,Yes,5.0,38,3141,VIC,10,0
3150,Female,66,Sales Associate,Financial Services,Mass Customer,No,5.0,27,2220,NSW,9,1
3152,Female,6,Teacher,Financial Services,High Net Worth,Yes,3.0,19,4034,QLD,7,1
3153,Female,87,Compensation Analyst,Financial Services,High Net Worth,No,15.0,45,2200,NSW,9,0
3154,Female,63,Desktop Support Technician,Telecommunications,Mass Customer,Yes,19.0,61,2021,NSW,10,1
3155,Female,88,Office Assistant I,IT,Affluent Customer,Yes,21.0,42,2486,NSW,7,0
3156,Male,23,,Financial Services,Mass Customer,No,4.0,42,2565,NSW,10,0
3157,Male,46,,Retail,Mass Customer,Yes,1.0,21,2454,NSW,7,1
3158,Male,27,VP Quality Control,Telecommunications,Mass Customer,Yes,12.0,48,4170,QLD,9,1
3159,Male,16,,Financial Services,Affluent Customer,No,12.0,51,3201,VIC,7,0
3160,Male,87,Mechanical Systems Engineer,IT,Mass Customer,No,21.0,40,2224,NSW,10,0
3161,Female,71,,Financial Services,Mass Customer,Yes,4.0,41,3138,VIC,9,0
3162,Female,76,Media Manager IV,Argiculture,Mass Customer,Yes,15.0,40,2121,NSW,11,0
3163,Male,38,Environmental Specialist,Argiculture,Affluent Customer,No,19.0,50,2151,NSW,10,1
3164,Female,53,Human Resources Assistant II,Manufacturing,Mass Customer,Yes,14.0,32,2166,NSW,9,0
3165,Female,56,Business Systems Development Analyst,Manufacturing,Affluent Customer,Yes,10.0,43,2745,NSW,9,1
3166,Male,96,Social Worker,Health,Mass Customer,No,20.0,63,2017,NSW,8,1
3167,Male,36,Web Designer IV,Property,Mass Customer,No,5.0,23,3155,VIC,8,0
3168,Male,89,Assistant Manager,Health,Affluent Customer,No,22.0,42,4215,QLD,7,0
3169,Male,96,Payment Adjustment Coordinator,IT,Mass Customer,Yes,19.0,54,3027,VIC,7,1
3170,Female,67,Nurse Practicioner,Entertainment,Mass Customer,No,11.0,50,3138,VIC,8,1
3171,Male,36,Account Coordinator,Financial Services,Affluent Customer,Yes,10.0,51,2326,NSW,1,0
3172,Female,69,,Retail,Affluent Customer,No,5.0,57,4655,QLD,3,0
3173,Male,55,Computer Systems Analyst I,Health,Mass Customer,Yes,1.0,17,3690,VIC,2,1
3174,Female,67,Research Associate,Financial Services,Affluent Customer,No,9.0,42,2040,NSW,12,1
3175,Male,82,Operator,Health,Mass Customer,No,16.0,34,3072,VIC,9,0
3176,Male,60,Physical Therapy Assistant,,Affluent Customer,No,16.0,41,3756,VIC,4,1
3177,Male,93,Database Administrator IV,,Affluent Customer,No,6.0,40,2085,NSW,10,1
3178,Male,21,VP Quality Control,Retail,Mass Customer,Yes,9.0,47,4161,QLD,7,0
3179,Male,87,Assistant Media Planner,Entertainment,Affluent Customer,Yes,17.0,39,2756,NSW,9,0
3180,Male,96,Business Systems Development Analyst,IT,Mass Customer,Yes,19.0,44,2147,NSW,9,0
3181,Male,39,Senior Editor,Financial Services,High Net Worth,No,6.0,42,2642,NSW,2,1
3182,Female,50,,Financial Services,Affluent Customer,No,15.0,51,2074,NSW,11,0
3183,Male,64,Junior Executive,Health,Mass Customer,No,14.0,44,3165,VIC,10,1
3184,Female,2,Civil Engineer,Manufacturing,Affluent Customer,Yes,7.0,42,2196,NSW,10,1
3185,Male,25,Senior Financial Analyst,Financial Services,Mass Customer,No,10.0,62,2320,NSW,7,1
3186,Female,22,,,Mass Customer,Yes,2.0,21,3173,VIC,9,0
3187,Male,75,Senior Quality Engineer,Financial Services,Mass Customer,Yes,14.0,44,2150,NSW,7,0
3188,Male,94,Actuary,Financial Services,Mass Customer,No,1.0,19,3085,VIC,9,0
3189,Male,40,Environmental Specialist,Financial Services,Mass Customer,No,11.0,55,4205,QLD,3,0
3190,Female,18,,,Affluent Customer,No,15.0,33,3936,VIC,9,1
3191,Female,29,Director of Sales,Financial Services,Affluent Customer,Yes,12.0,59,4280,QLD,4,1
3192,Female,37,Payment Adjustment Coordinator,Financial Services,High Net Worth,Yes,16.0,50,3995,VIC,2,0
3193,Female,6,Web Designer IV,Property,High Net Worth,No,7.0,40,2519,NSW,10,1
3194,Male,38,Physical Therapy Assistant,Manufacturing,Mass Customer,No,11.0,40,4870,QLD,9,0
3195,Female,4,Tax Accountant,Manufacturing,Mass Customer,No,18.0,37,2077,NSW,8,1
3196,Female,11,Engineer IV,Health,Mass Customer,No,8.0,41,3977,VIC,7,1
3197,Male,83,Environmental Specialist,Health,High Net Worth,No,14.0,42,2031,NSW,8,0
3198,Male,66,Media Manager III,Manufacturing,Mass Customer,Yes,1.0,21,3796,VIC,8,0
3199,Female,98,Product Engineer,,Mass Customer,Yes,15.0,49,4208,QLD,7,1
3200,Female,51,Environmental Tech,Manufacturing,Mass Customer,No,1.0,23,4130,QLD,7,0
3201,Male,61,Assistant Professor,Financial Services,Mass Customer,Yes,1.0,18,2767,NSW,8,1
3202,Male,74,Office Assistant IV,Financial Services,Mass Customer,Yes,2.0,24,2071,NSW,9,1
3203,Male,25,GIS Technical Architect,,Affluent Customer,Yes,7.0,33,4122,QLD,8,0
3204,Female,51,Media Manager III,Health,Mass Customer,Yes,4.0,24,4022,QLD,6,1
3205,Male,35,Account Executive,,Mass Customer,No,20.0,59,2153,NSW,10,1
3206,Female,32,Financial Advisor,Financial Services,Mass Customer,No,1.0,23,2075,NSW,9,1
3207,Female,46,,,Mass Customer,No,21.0,31,2821,NSW,1,0
3208,Female,53,VP Marketing,,High Net Worth,No,15.0,51,3620,VIC,2,1
3209,Female,10,Civil Engineer,Manufacturing,Affluent Customer,No,15.0,54,4053,QLD,7,0
3210,Female,80,Junior Executive,Manufacturing,Mass Customer,No,1.0,30,3024,VIC,5,0
3211,Female,52,Automation Specialist II,Health,High Net Worth,Yes,7.0,25,3083,VIC,8,0
3212,Female,62,Analog Circuit Design manager,Financial Services,Affluent Customer,No,13.0,37,2065,NSW,12,1
3213,Female,27,,Telecommunications,Affluent Customer,Yes,16.0,47,3079,VIC,11,0
3214,Female,2,Software Engineer III,Financial Services,Mass Customer,Yes,9.0,25,4869,QLD,3,0
3215,Male,14,General Manager,,Mass Customer,Yes,7.0,42,2122,NSW,11,1
3216,Male,59,Database Administrator III,Manufacturing,Mass Customer,Yes,1.0,20,4390,QLD,7,0
3217,Female,95,Physical Therapy Assistant,Manufacturing,Mass Customer,No,8.0,50,2122,NSW,11,1
3218,Female,38,Information Systems Manager,Argiculture,Mass Customer,Yes,22.0,42,4503,QLD,4,0
3219,Female,94,Web Developer III,Financial Services,Mass Customer,No,3.0,20,2477,NSW,7,1
