customer_id,last_transaction_date,no_of_purchases,total_spend,rscore,fscore,mscore,rfm_segment_str,rfm_score,rfm_label,target
1360,2017-07-02,3,3476.3199999999997,3,1,1,311,5,,0
1361,2017-12-02,7,8979.07,4,4,4,444,12,best,1
1362,2017-09-03,2,2948.34,3,1,1,311,5,,0
1363,2017-12-06,7,7017.55,4,4,4,444,12,best,1
1364,2017-10-27,5,5699.07,4,2,2,422,8,,0
1365,2017-05-27,4,2346.0800000000004,2,2,2,222,6,,0
1366,2017-11-06,5,4035.11,4,2,2,422,8,,0
1367,2017-12-19,7,4991.900000000001,4,4,4,444,12,best,1
1368,2017-11-12,6,6882.69,4,3,3,433,10,high potential,1
1369,2017-07-05,4,4920.55,3,2,2,322,7,,0
1370,2017-12-04,4,3173.01,4,2,2,422,8,,0
1371,2017-12-04,4,4146.6,4,2,2,422,8,,0
1372,2017-10-25,6,6444.01,4,3,3,433,10,high potential,1
1374,2017-11-21,8,11213.68,4,4,4,444,12,best,1
1375,2017-10-09,5,6008.95,4,2,2,422,8,,0
1376,2017-10-02,6,6902.15,4,3,3,433,10,high potential,1
1377,2017-10-16,5,5783.17,4,2,2,422,8,,0
1378,2017-12-18,6,8072.719999999999,4,3,3,433,10,high potential,1
1379,2017-12-02,5,6509.42,4,2,2,422,8,,0
1380,2017-06-15,3,4100.01,2,1,1,211,4,,0
1381,2017-09-08,5,7293.99,3,2,2,322,7,,0
1382,2017-08-30,2,2998.29,3,1,1,311,5,,0
1383,2017-11-03,4,4142.55,4,2,2,422,8,,0
1384,2017-11-24,6,6268.25,4,3,3,433,10,high potential,1
1385,2017-08-10,5,7432.72,3,2,2,322,7,,0
1386,2017-09-15,3,3260.21,3,1,1,311,5,,0
1387,2017-05-29,1,1635.3,2,1,1,211,4,,0
1388,2017-12-11,6,6237.99,4,3,3,433,10,high potential,1
1389,2017-11-11,9,10567.12,4,4,4,444,12,best,1
1390,2017-12-29,9,9070.85,4,4,4,444,12,best,1
1391,2017-10-28,3,3611.7799999999997,4,1,1,411,6,,0
1392,2017-09-14,3,4481.38,3,1,1,311,5,,0
1393,2017-12-29,3,2847.5,4,1,1,411,6,,0
1394,2017-07-12,4,4565.360000000001,3,2,2,322,7,,0
1395,2017-10-04,3,4039.38,4,1,1,411,6,,0
1396,2017-12-21,10,11434.630000000001,4,4,4,444,12,best,1
1397,2017-08-15,6,7257.49,3,3,3,333,9,high potential,1
1398,2017-11-24,7,8073.77,4,4,4,444,12,best,1
1399,2017-12-14,4,6034.2,4,2,2,422,8,,0
1400,2017-11-04,6,7408.41,4,3,3,433,10,high potential,1
1401,2017-10-10,4,3740.62,4,2,2,422,8,,0
1402,2017-11-20,8,7968.53,4,4,4,444,12,best,1
1403,2017-07-19,2,1663.42,3,1,1,311,5,,0
1404,2017-12-23,10,9401.710000000001,4,4,4,444,12,best,1
1405,2017-11-27,11,7668.83,4,4,4,444,12,best,1
1406,2017-12-02,6,4605.35,4,3,3,433,10,high potential,1
1407,2017-12-30,9,9199.51,4,4,4,444,12,best,1
1408,2017-12-20,3,4975.92,4,1,1,411,6,,0
1409,2017-12-08,5,6232.56,4,2,2,422,8,,0
1410,2017-10-31,7,10217.49,4,4,4,444,12,best,1
1411,2017-11-25,6,8273.8,4,3,3,433,10,high potential,1
1412,2017-08-31,4,3403.46,3,2,2,322,7,,0
1413,2017-12-27,6,5581.84,4,3,3,433,10,high potential,1
1414,2017-12-12,2,1758.44,4,1,1,411,6,,0
1415,2017-11-03,4,4962.58,4,2,2,422,8,,0
1416,2017-10-24,5,4467.3,4,2,2,422,8,,0
1417,2017-11-04,7,9187.68,4,4,4,444,12,best,1
1418,2017-10-05,7,7705.58,4,4,4,444,12,best,1
1419,2017-12-08,5,3385.2400000000002,4,2,2,422,8,,0
1420,2017-11-22,5,4965.84,4,2,2,422,8,,0
1421,2017-11-03,6,5452.030000000001,4,3,3,433,10,high potential,1
1422,2017-11-22,7,5995.74,4,4,4,444,12,best,1
1423,2017-12-06,6,7143.39,4,3,3,433,10,high potential,1
1424,2017-10-15,3,3560.7,4,1,1,411,6,,0
1425,2017-12-30,4,4470.96,4,2,2,422,8,,0
1426,2017-11-12,7,5955.06,4,4,4,444,12,best,1
1427,2017-11-01,6,6354.3,4,3,3,433,10,high potential,1
1428,2017-12-15,10,11559.73,4,4,4,444,12,best,1
1429,2017-11-29,7,5046.72,4,4,4,444,12,best,1
1430,2017-09-13,6,5159.71,3,3,3,333,9,high potential,1
1431,2017-12-11,4,3180.44,4,2,2,422,8,,0
1432,2017-11-27,6,5329.7300000000005,4,3,3,433,10,high potential,1
1433,2017-08-21,3,4030.1099999999997,3,1,1,311,5,,0
1434,2017-08-28,2,2016.27,3,1,1,311,5,,0
1435,2017-11-27,7,8853.71,4,4,4,444,12,best,1
1436,2017-10-19,5,5911.139999999999,4,2,2,422,8,,0
1437,2017-08-09,3,3495.9300000000003,3,1,1,311,5,,0
1438,2017-12-24,11,12392.71,4,4,4,444,12,best,1
1439,2017-10-26,4,4947.7300000000005,4,2,2,422,8,,0
1440,2017-12-11,6,8415.02,4,3,3,433,10,high potential,1
1441,2017-07-25,2,1628.66,3,1,1,311,5,,0
1442,2017-11-07,3,2305.03,4,1,1,411,6,,0
1443,2017-11-16,10,10803.14,4,4,4,444,12,best,1
1444,2017-11-22,5,2497.0699999999997,4,2,2,422,8,,0
1445,2017-12-24,6,8482.71,4,3,3,433,10,high potential,1
1446,2017-12-20,7,9653.68,4,4,4,444,12,best,1
1447,2017-09-24,7,8905.630000000001,3,4,4,344,11,high potential,1
1448,2017-05-07,1,642.31,2,1,1,211,4,,0
1449,2017-12-16,6,8326.130000000001,4,3,3,433,10,high potential,1
1450,2017-11-18,7,8942.8,4,4,4,444,12,best,1
1451,2017-11-29,7,7294.32,4,4,4,444,12,best,1
1452,2017-12-28,5,5937.9800000000005,4,2,2,422,8,,0
1453,2017-12-30,5,6332.4,4,2,2,422,8,,0
1454,2017-12-25,4,3856.7,4,2,2,422,8,,0
1455,2017-11-28,5,5089.9,4,2,2,422,8,,0
1456,2017-12-22,4,1713.83,4,2,2,422,8,,0
1457,2017-10-26,7,7169.26,4,4,4,444,12,best,1
1458,2017-06-15,3,4366.14,2,1,1,211,4,,0
1459,2017-09-23,4,5707.43,3,2,2,322,7,,0
1460,2017-12-18,8,14633.24,4,4,4,444,12,best,1
1461,2017-12-12,7,8475.94,4,4,4,444,12,best,1
1462,2017-10-10,6,5402.17,4,3,3,433,10,high potential,1
1463,2017-09-11,5,5593.08,3,2,2,322,7,,0
1464,2017-09-15,7,6447.85,3,4,4,344,11,high potential,1
1465,2017-09-14,4,3709.83,3,2,2,322,7,,0
1466,2017-11-27,3,3383.13,4,1,1,411,6,,0
1467,2017-12-17,7,5883.48,4,4,4,444,12,best,1
1468,2017-12-06,7,7792.76,4,4,4,444,12,best,1
1469,2017-10-17,6,5088.71,4,3,3,433,10,high potential,1
1470,2017-12-29,8,8783.3,4,4,4,444,12,best,1
1471,2017-12-25,5,5435.15,4,2,2,422,8,,0
1472,2017-10-22,7,8646.38,4,4,4,444,12,best,1
1473,2017-11-28,11,11098.84,4,4,4,444,12,best,1
1474,2017-10-25,5,5061.36,4,2,2,422,8,,0
1475,2017-11-14,8,11874.85,4,4,4,444,12,best,1
1476,2017-12-06,2,2055.69,4,1,1,411,6,,0
1477,2017-12-11,9,9549.97,4,4,4,444,12,best,1
1478,2017-12-29,8,7494.3,4,4,4,444,12,best,1
1479,2017-12-15,5,4306.26,4,2,2,422,8,,0
1480,2017-12-28,9,7182.38,4,4,4,444,12,best,1
1481,2017-12-10,9,9626.68,4,4,4,444,12,best,1
1482,2017-10-23,12,14366.26,4,4,4,444,12,best,1
1483,2017-12-01,8,7979.17,4,4,4,444,12,best,1
1484,2017-12-16,5,3812.0,4,2,2,422,8,,0
1485,2017-12-26,2,1871.67,4,1,1,411,6,,0
1486,2017-11-28,5,4895.26,4,2,2,422,8,,0
1487,2017-12-13,2,617.38,4,1,1,411,6,,0
1488,2017-11-20,2,2561.77,4,1,1,411,6,,0
1489,2017-10-09,5,4051.77,4,2,2,422,8,,0
1490,2017-10-23,4,4593.42,4,2,2,422,8,,0
1491,2017-07-23,3,3208.6000000000004,3,1,1,311,5,,0
1492,2017-12-25,8,11326.9,4,4,4,444,12,best,1
1493,2017-12-10,10,11653.87,4,4,4,444,12,best,1
1494,2017-12-12,10,11747.52,4,4,4,444,12,best,1
1495,2017-12-27,2,1217.97,4,1,1,411,6,,0
1496,2017-11-07,5,7189.5,4,2,2,422,8,,0
1497,2017-07-01,6,6257.94,3,3,3,333,9,high potential,1
1498,2017-11-20,4,4031.87,4,2,2,422,8,,0
1499,2017-08-27,5,5880.2699999999995,3,2,2,322,7,,0
1500,2017-12-25,5,7075.5599999999995,4,2,2,422,8,,0
1501,2017-11-07,5,4317.1,4,2,2,422,8,,0
1502,2017-12-04,9,11571.9,4,4,4,444,12,best,1
1503,2017-11-26,10,13725.13,4,4,4,444,12,best,1
1504,2017-12-25,5,5266.7,4,2,2,422,8,,0
1505,2017-12-12,5,6155.87,4,2,2,422,8,,0
1506,2017-12-30,10,11058.14,4,4,4,444,12,best,1
1507,2017-12-14,4,6661.28,4,2,2,422,8,,0
1508,2017-10-30,5,5437.08,4,2,2,422,8,,0
1509,2017-11-16,3,2949.6800000000003,4,1,1,411,6,,0
1510,2017-11-04,2,2588.77,4,1,1,411,6,,0
1511,2017-12-14,8,7012.24,4,4,4,444,12,best,1
1512,2017-11-04,4,6281.98,4,2,2,422,8,,0
1513,2017-09-01,6,5632.32,3,3,3,333,9,high potential,1
1514,2017-10-24,7,7863.42,4,4,4,444,12,best,1
1515,2017-12-22,7,5844.51,4,4,4,444,12,best,1
1516,2017-11-23,5,5692.96,4,2,2,422,8,,0
1517,2017-12-02,11,13750.08,4,4,4,444,12,best,1
1518,2017-11-29,5,6263.77,4,2,2,422,8,,0
1519,2017-12-22,11,9090.05,4,4,4,444,12,best,1
1520,2017-07-16,4,4369.87,3,2,2,322,7,,0
1521,2017-09-26,2,2287.37,3,1,1,311,5,,0
1522,2017-12-21,6,6500.01,4,3,3,433,10,high potential,1
1523,2017-11-19,3,3736.42,4,1,1,411,6,,0
1524,2017-11-23,8,5784.92,4,4,4,444,12,best,1
1525,2017-12-06,3,2983.65,4,1,1,411,6,,0
1526,2017-10-11,6,8545.73,4,3,3,433,10,high potential,1
1527,2017-11-19,8,8695.82,4,4,4,444,12,best,1
1528,2017-10-16,7,7880.17,4,4,4,444,12,best,1
1529,2017-09-17,1,1810.0,3,1,1,311,5,,0
1530,2017-12-29,10,13634.73,4,4,4,444,12,best,1
1531,2017-11-18,7,7667.54,4,4,4,444,12,best,1
1532,2017-12-27,6,6446.1900000000005,4,3,3,433,10,high potential,1
1533,2017-09-17,8,7532.76,3,4,4,344,11,high potential,1
1534,2017-11-14,7,7048.71,4,4,4,444,12,best,1
1535,2017-09-17,5,7008.0599999999995,3,2,2,322,7,,0
1536,2017-11-27,4,4914.46,4,2,2,422,8,,0
1537,2017-12-04,9,9589.18,4,4,4,444,12,best,1
1538,2017-12-29,4,891.12,4,2,2,422,8,,0
1539,2017-10-26,8,6655.98,4,4,4,444,12,best,1
1540,2017-12-25,6,7965.92,4,3,3,433,10,high potential,1
1541,2017-10-21,5,6311.2,4,2,2,422,8,,0
1542,2017-08-19,5,5625.49,3,2,2,322,7,,0
1543,2017-10-17,3,2638.73,4,1,1,411,6,,0
1544,2017-02-04,1,1057.51,1,1,1,111,3,,0
1545,2017-12-28,7,6179.73,4,4,4,444,12,best,1
1546,2017-10-22,7,6956.75,4,4,4,444,12,best,1
1547,2017-12-03,9,12870.9,4,4,4,444,12,best,1
1548,2017-11-23,3,2239.69,4,1,1,411,6,,0
1549,2017-12-27,7,5720.9800000000005,4,4,4,444,12,best,1
1550,2017-11-18,6,5181.85,4,3,3,433,10,high potential,1
1551,2017-12-08,7,7800.78,4,4,4,444,12,best,1
1552,2017-09-22,5,6945.16,3,2,2,322,7,,0
1553,2017-10-07,4,4422.05,4,2,2,422,8,,0
1554,2017-12-10,7,9898.23,4,4,4,444,12,best,1
1555,2017-08-19,7,7885.78,3,4,4,344,11,high potential,1
1556,2017-10-07,5,6248.45,4,2,2,422,8,,0
1557,2017-10-16,7,9899.14,4,4,4,444,12,best,1
1558,2017-12-22,9,13587.269999999999,4,4,4,444,12,best,1
1559,2017-11-04,7,10631.65,4,4,4,444,12,best,1
1560,2017-06-11,3,1348.02,2,1,1,211,4,,0
1561,2017-11-17,8,10601.55,4,4,4,444,12,best,1
1562,2017-09-21,3,4066.11,3,1,1,311,5,,0
1563,2017-08-23,4,4845.110000000001,3,2,2,322,7,,0
1564,2017-12-17,3,2983.8,4,1,1,411,6,,0
1565,2017-12-21,2,3083.23,4,1,1,411,6,,0
1566,2017-10-05,4,2886.44,4,2,2,422,8,,0
1567,2017-12-06,7,10643.93,4,4,4,444,12,best,1
1568,2017-08-13,5,7722.0599999999995,3,2,2,322,7,,0
1569,2017-11-07,1,1466.68,4,1,1,411,6,,0
1570,2017-11-27,9,9958.95,4,4,4,444,12,best,1
1571,2017-12-27,4,6221.7300000000005,4,2,2,422,8,,0
1572,2017-10-09,6,10119.88,4,3,3,433,10,high potential,1
1573,2017-10-27,4,5400.4400000000005,4,2,2,422,8,,0
1574,2017-10-18,10,9813.75,4,4,4,444,12,best,1
1575,2017-10-05,4,4088.84,4,2,2,422,8,,0
1576,2017-11-23,8,7956.31,4,4,4,444,12,best,1
1577,2017-12-18,7,7980.92,4,4,4,444,12,best,1
1578,2017-12-14,7,9064.42,4,4,4,444,12,best,1
1579,2017-11-20,10,12087.02,4,4,4,444,12,best,1
1580,2017-11-05,8,7454.8099999999995,4,4,4,444,12,best,1
1581,2017-11-24,8,7922.66,4,4,4,444,12,best,1
1582,2017-11-05,5,5202.889999999999,4,2,2,422,8,,0
1583,2017-09-09,4,4888.05,3,2,2,322,7,,0
1584,2017-12-28,2,2749.7200000000003,4,1,1,411,6,,0
1585,2017-11-23,8,8002.97,4,4,4,444,12,best,1
1586,2017-12-14,6,6104.44,4,3,3,433,10,high potential,1
1587,2017-10-14,5,4992.59,4,2,2,422,8,,0
1588,2017-11-28,7,9131.54,4,4,4,444,12,best,1
1589,2017-12-19,6,8549.57,4,3,3,433,10,high potential,1
1590,2017-10-05,3,5130.389999999999,4,1,1,411,6,,0
1591,2017-12-01,12,13908.32,4,4,4,444,12,best,1
1592,2017-09-21,4,5703.379999999999,3,2,2,322,7,,0
1593,2017-11-07,6,7569.45,4,3,3,433,10,high potential,1
1594,2017-12-30,5,6384.16,4,2,2,422,8,,0
1595,2017-10-14,7,9792.89,4,4,4,444,12,best,1
1596,2017-08-17,5,5697.98,3,2,2,322,7,,0
1597,2017-12-05,12,18052.68,4,4,4,444,12,best,1
1598,2017-07-13,5,6297.23,3,2,2,322,7,,0
1599,2017-12-11,11,8164.88,4,4,4,444,12,best,1
1600,2017-12-17,9,5904.32,4,4,4,444,12,best,1
1601,2017-12-11,4,3901.84,4,2,2,422,8,,0
1602,2017-12-23,4,4971.84,4,2,2,422,8,,0
1603,2017-12-07,4,5471.889999999999,4,2,2,422,8,,0
1604,2017-09-22,3,3311.7200000000003,3,1,1,311,5,,0
1605,2017-07-02,3,3871.88,3,1,1,311,5,,0
1606,2017-11-18,5,6270.96,4,2,2,422,8,,0
1607,2017-12-29,5,4898.71,4,2,2,422,8,,0
1608,2017-12-18,3,2811.51,4,1,1,411,6,,0
1609,2017-10-30,5,6259.92,4,2,2,422,8,,0
1610,2017-12-22,5,6734.610000000001,4,2,2,422,8,,0
1611,2017-11-19,12,13692.47,4,4,4,444,12,best,1
1612,2017-10-24,2,3904.22,4,1,1,411,6,,0
1613,2017-11-19,8,6670.94,4,4,4,444,12,best,1
1614,2017-11-10,7,5571.04,4,4,4,444,12,best,1
1615,2017-11-05,6,8856.76,4,3,3,433,10,high potential,1
1616,2017-12-07,7,10413.51,4,4,4,444,12,best,1
1617,2017-12-25,5,5926.27,4,2,2,422,8,,0
1618,2017-12-02,2,2033.21,4,1,1,411,6,,0
1619,2017-10-07,10,11466.11,4,4,4,444,12,best,1
1620,2017-05-28,2,2947.04,2,1,1,211,4,,0
1621,2017-10-09,5,2804.08,4,2,2,422,8,,0
1622,2017-11-13,3,1952.29,4,1,1,411,6,,0
1623,2017-12-28,6,7686.06,4,3,3,433,10,high potential,1
1624,2017-12-27,6,4424.39,4,3,3,433,10,high potential,1
1625,2017-12-21,8,12809.369999999999,4,4,4,444,12,best,1
1626,2017-04-19,2,1789.3799999999999,2,1,1,211,4,,0
1627,2017-12-06,8,10051.58,4,4,4,444,12,best,1
1628,2017-08-19,2,3869.2699999999995,3,1,1,311,5,,0
1629,2017-12-29,7,8226.210000000001,4,4,4,444,12,best,1
1630,2017-12-07,3,3699.7799999999997,4,1,1,411,6,,0
1631,2017-08-21,5,5204.3,3,2,2,322,7,,0
1632,2017-03-24,2,2114.26,1,1,1,111,3,,0
1633,2017-12-13,3,4623.68,4,1,1,411,6,,0
1634,2017-12-01,4,3683.93,4,2,2,422,8,,0
1635,2017-08-13,4,6745.71,3,2,2,322,7,,0
1636,2017-11-20,5,6065.61,4,2,2,422,8,,0
1637,2017-08-09,8,7801.63,3,4,4,344,11,high potential,1
1638,2017-12-19,4,5237.9,4,2,2,422,8,,0
1639,2017-11-30,6,7481.219999999999,4,3,3,433,10,high potential,1
1640,2017-10-29,7,5455.04,4,4,4,444,12,best,1
1641,2017-10-28,9,9474.24,4,4,4,444,12,best,1
1642,2017-10-07,5,4353.22,4,2,2,422,8,,0
1643,2017-11-22,8,9571.34,4,4,4,444,12,best,1
1644,2017-12-08,7,8493.64,4,4,4,444,12,best,1
1645,2017-10-01,7,4521.049999999999,4,4,4,444,12,best,1
1646,2017-12-04,7,7426.27,4,4,4,444,12,best,1
1647,2017-07-05,7,7932.610000000001,3,4,4,344,11,high potential,1
1648,2017-12-17,4,4946.86,4,2,2,422,8,,0
1649,2017-10-20,2,3582.3900000000003,4,1,1,411,6,,0
1650,2017-12-20,5,4358.9,4,2,2,422,8,,0
1651,2017-09-24,5,2070.12,3,2,2,322,7,,0
1652,2017-09-25,6,7230.45,3,3,3,333,9,high potential,1
1653,2017-11-27,5,5084.3,4,2,2,422,8,,0
1654,2017-10-07,4,4021.4700000000003,4,2,2,422,8,,0
1655,2017-12-14,3,3331.17,4,1,1,411,6,,0
1656,2017-10-07,7,8201.54,4,4,4,444,12,best,1
1657,2017-10-30,6,5897.3099999999995,4,3,3,433,10,high potential,1
1658,2017-03-25,4,3729.5499999999997,1,2,2,122,5,,0
1659,2017-10-11,7,8004.33,4,4,4,444,12,best,1
1660,2017-10-15,6,4480.62,4,3,3,433,10,high potential,1
1661,2017-05-26,6,8438.94,2,3,3,233,8,,0
1662,2017-10-29,5,3125.38,4,2,2,422,8,,0
1663,2017-12-17,6,8093.37,4,3,3,433,10,high potential,1
1664,2017-11-18,7,8460.32,4,4,4,444,12,best,1
1665,2017-10-23,8,8205.05,4,4,4,444,12,best,1
1666,2017-10-13,4,5256.49,4,2,2,422,8,,0
1667,2017-10-15,7,9549.75,4,4,4,444,12,best,1
1668,2017-12-26,6,6878.43,4,3,3,433,10,high potential,1
1669,2017-11-01,6,6940.13,4,3,3,433,10,high potential,1
1670,2017-10-31,9,8855.96,4,4,4,444,12,best,1
1671,2017-11-17,4,3197.84,4,2,2,422,8,,0
1672,2017-11-18,13,14908.46,4,4,4,444,12,best,1
1673,2017-08-19,3,1318.28,3,1,1,311,5,,0
1674,2017-11-12,5,1043.7,4,2,2,422,8,,0
1675,2017-09-20,4,4572.34,3,2,2,322,7,,0
1676,2017-10-04,5,6881.58,4,2,2,422,8,,0
1677,2017-09-23,8,8188.179999999999,3,4,4,344,11,high potential,1
1678,2017-10-23,9,8841.869999999999,4,4,4,444,12,best,1
1679,2017-08-16,4,5682.89,3,2,2,322,7,,0
1680,2017-09-09,3,5001.21,3,1,1,311,5,,0
1681,2017-12-12,5,5956.62,4,2,2,422,8,,0
1682,2017-10-09,6,10071.44,4,3,3,433,10,high potential,1
1683,2017-10-09,9,12412.95,4,4,4,444,12,best,1
1684,2017-12-14,6,4309.7,4,3,3,433,10,high potential,1
1685,2017-12-05,2,1818.98,4,1,1,411,6,,0
1686,2017-10-13,10,10098.74,4,4,4,444,12,best,1
1687,2017-12-20,4,4032.17,4,2,2,422,8,,0
1688,2017-11-22,7,8556.73,4,4,4,444,12,best,1
1689,2017-08-16,5,7091.33,3,2,2,322,7,,0
1690,2017-12-14,9,8042.110000000001,4,4,4,444,12,best,1
1691,2017-12-28,8,7630.41,4,4,4,444,12,best,1
1692,2017-08-25,5,3763.01,3,2,2,322,7,,0
1693,2017-10-16,7,8716.14,4,4,4,444,12,best,1
1694,2017-12-11,7,7616.63,4,4,4,444,12,best,1
1695,2017-11-23,5,7504.66,4,2,2,422,8,,0
1696,2017-12-02,9,12254.53,4,4,4,444,12,best,1
1697,2017-12-06,5,6885.15,4,2,2,422,8,,0
1698,2017-11-28,8,9039.039999999999,4,4,4,444,12,best,1
1699,2017-10-10,8,8291.65,4,4,4,444,12,best,1
1700,2017-11-16,7,5028.5,4,4,4,444,12,best,1
1701,2017-12-25,5,3664.41,4,2,2,422,8,,0
1702,2017-12-16,7,5682.53,4,4,4,444,12,best,1
1703,2017-12-27,4,2468.19,4,2,2,422,8,,0
1704,2017-09-02,2,3009.57,3,1,1,311,5,,0
1705,2017-12-15,4,5029.5,4,2,2,422,8,,0
1706,2017-12-28,8,9107.39,4,4,4,444,12,best,1
1707,2017-12-13,9,6986.84,4,4,4,444,12,best,1
1708,2017-04-16,4,6112.64,2,2,2,222,6,,0
1709,2017-12-26,5,5390.71,4,2,2,422,8,,0
1710,2017-10-11,4,4067.49,4,2,2,422,8,,0
1711,2017-11-19,7,6222.5599999999995,4,4,4,444,12,best,1
1712,2017-03-19,2,1953.53,1,1,1,111,3,,0
1713,2017-12-24,7,9031.89,4,4,4,444,12,best,1
1714,2017-11-22,6,5717.15,4,3,3,433,10,high potential,1
1715,2017-09-19,3,2616.3199999999997,3,1,1,311,5,,0
1716,2017-08-18,2,2372.87,3,1,1,311,5,,0
1717,2017-11-14,4,3349.03,4,2,2,422,8,,0
1718,2017-12-06,5,4488.2,4,2,2,422,8,,0
1719,2017-12-11,5,5061.53,4,2,2,422,8,,0
1720,2017-12-07,5,5561.49,4,2,2,422,8,,0
1721,2017-12-30,7,8195.2,4,4,4,444,12,best,1
1722,2017-12-26,9,12696.87,4,4,4,444,12,best,1
1723,2017-12-13,5,4943.21,4,2,2,422,8,,0
1724,2017-09-18,4,2074.23,3,2,2,322,7,,0
1725,2017-10-31,7,9995.56,4,4,4,444,12,best,1
1726,2017-09-04,6,8687.62,3,3,3,333,9,high potential,1
1727,2017-10-20,7,7397.04,4,4,4,444,12,best,1
1728,2017-11-15,7,9185.800000000001,4,4,4,444,12,best,1
1729,2017-11-02,7,5273.49,4,4,4,444,12,best,1
1730,2017-12-10,3,3121.3,4,1,1,411,6,,0
1731,2017-11-17,11,8015.92,4,4,4,444,12,best,1
1732,2017-09-24,5,4804.96,3,2,2,322,7,,0
1733,2017-11-07,5,4933.33,4,2,2,422,8,,0
1734,2017-12-05,2,1998.5900000000001,4,1,1,411,6,,0
1735,2017-10-26,5,5022.08,4,2,2,422,8,,0
1736,2017-11-06,6,8725.86,4,3,3,433,10,high potential,1
1737,2017-11-15,3,4477.58,4,1,1,411,6,,0
1738,2017-12-09,5,3395.26,4,2,2,422,8,,0
1739,2017-11-23,4,4215.17,4,2,2,422,8,,0
1740,2017-12-24,8,9327.380000000001,4,4,4,444,12,best,1
1741,2017-10-27,4,5075.22,4,2,2,422,8,,0
1742,2017-11-01,6,7168.48,4,3,3,433,10,high potential,1
1743,2017-10-05,7,8615.73,4,4,4,444,12,best,1
1744,2017-09-12,3,1889.09,3,1,1,311,5,,0
1745,2017-12-25,12,10025.74,4,4,4,444,12,best,1
1746,2017-09-16,6,8448.21,3,3,3,333,9,high potential,1
1747,2017-06-23,4,2839.33,2,2,2,222,6,,0
1748,2017-12-28,10,11012.26,4,4,4,444,12,best,1
1749,2017-10-10,3,3909.98,4,1,1,411,6,,0
1750,2017-11-05,6,7768.64,4,3,3,433,10,high potential,1
1751,2017-12-18,4,3904.5699999999997,4,2,2,422,8,,0
1752,2017-12-02,7,5387.53,4,4,4,444,12,best,1
1753,2017-12-03,4,4242.64,4,2,2,422,8,,0
1754,2017-08-10,5,6904.57,3,2,2,322,7,,0
1755,2017-11-12,6,6597.55,4,3,3,433,10,high potential,1
1756,2017-10-29,3,2636.84,4,1,1,411,6,,0
1757,2017-05-15,1,1228.07,2,1,1,211,4,,0
1758,2017-12-28,7,4887.03,4,4,4,444,12,best,1
1759,2017-12-12,6,5494.57,4,3,3,433,10,high potential,1
1760,2017-12-18,7,8150.56,4,4,4,444,12,best,1
1761,2017-12-12,5,5743.1,4,2,2,422,8,,0
1762,2017-12-09,11,11211.63,4,4,4,444,12,best,1
1763,2017-12-21,7,7841.49,4,4,4,444,12,best,1
1764,2017-12-28,4,3350.1400000000003,4,2,2,422,8,,0
1765,2017-11-14,6,8083.150000000001,4,3,3,433,10,high potential,1
1766,2017-07-05,5,3464.7,3,2,2,322,7,,0
1767,2017-12-26,5,5973.14,4,2,2,422,8,,0
1768,2017-09-29,2,2428.24,3,1,1,311,5,,0
1769,2017-11-24,6,5115.5,4,3,3,433,10,high potential,1
1770,2017-12-17,7,8228.41,4,4,4,444,12,best,1
1771,2017-11-21,5,5464.37,4,2,2,422,8,,0
1772,2017-07-15,4,4467.889999999999,3,2,2,322,7,,0
1773,2017-12-22,11,13096.0,4,4,4,444,12,best,1
1774,2017-09-24,4,3792.41,3,2,2,322,7,,0
1775,2017-11-08,5,4881.53,4,2,2,422,8,,0
1776,2017-11-26,7,7458.65,4,4,4,444,12,best,1
1777,2017-10-21,7,7648.4400000000005,4,4,4,444,12,best,1
1778,2017-02-21,2,3040.4,1,1,1,111,3,,0
1779,2017-08-23,6,8886.92,3,3,3,333,9,high potential,1
1780,2017-11-22,4,4117.57,4,2,2,422,8,,0
1781,2017-12-21,4,3282.18,4,2,2,422,8,,0
1782,2017-10-10,5,7342.2,4,2,2,422,8,,0
1783,2017-11-11,12,11248.25,4,4,4,444,12,best,1
1784,2017-10-20,4,4486.610000000001,4,2,2,422,8,,0
1785,2017-11-26,6,5294.27,4,3,3,433,10,high potential,1
1786,2017-07-09,2,1570.1,3,1,1,311,5,,0
1787,2017-12-30,6,7519.39,4,3,3,433,10,high potential,1
1788,2017-12-01,9,10584.15,4,4,4,444,12,best,1
1789,2017-10-31,3,3728.3,4,1,1,411,6,,0
1790,2017-11-28,5,4313.98,4,2,2,422,8,,0
1791,2017-09-04,6,7479.16,3,3,3,333,9,high potential,1
1792,2017-12-24,9,8862.25,4,4,4,444,12,best,1
1793,2017-10-31,6,7572.360000000001,4,3,3,433,10,high potential,1
1794,2017-12-29,5,3869.44,4,2,2,422,8,,0
1795,2017-12-27,6,6133.57,4,3,3,433,10,high potential,1
1796,2017-08-30,2,471.26,3,1,1,311,5,,0
1797,2017-11-06,11,10502.99,4,4,4,444,12,best,1
1798,2017-12-17,7,6605.389999999999,4,4,4,444,12,best,1
1799,2017-11-08,4,4409.38,4,2,2,422,8,,0
1800,2017-07-12,4,5571.58,3,2,2,322,7,,0
1801,2017-10-26,8,9112.94,4,4,4,444,12,best,1
1802,2017-12-17,8,10435.94,4,4,4,444,12,best,1
1803,2017-09-06,7,7116.29,3,4,4,344,11,high potential,1
1804,2017-11-29,3,4740.04,4,1,1,411,6,,0
